risk_id,sku_id,product_name,category,risk_type,risk_level,risk_source,risk_description,risk_driver,related_status,related_cost_driver,related_selected_scenario,mitigation_action,risk_owner,review_required,review_type,risk_priority,review_severity,mandatory_review_gate,advisory_review_gate,action_readiness
SKU-COMP-FRAME-ROAD-001-SUPPLIER_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,SUPPLIER_RISK,CRITICAL,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-ROAD-001-RECEIVING_STAGING_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,RECEIVING_STAGING_RISK,CRITICAL,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-ROAD-001-WAREHOUSE_CAPACITY_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,WAREHOUSE_CAPACITY_RISK,CRITICAL,WAREHOUSE_SLOTTING,Warehouse capacity risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-ROAD-001-POLICY_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,POLICY_RISK,CRITICAL,RE_EVALUATION_ENGINE,Policy or parameter review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-ROAD-001-PHASE4_PRODUCTION_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,PHASE4_PRODUCTION_RISK,CRITICAL,PHASE4_FLAG,Production/BOM/MRP dependency risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-ROAD-001-COST_RISK,SKU-COMP-FRAME-ROAD-001,UNKNOWN,UNKNOWN,COST_RISK,CRITICAL,COST_ENGINE,High or uncertain cost exposure.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-OVERSTOCK_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,OVERSTOCK_RISK,HIGH,INVENTORY_STATUS,Excess inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-DEAD_STOCK_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-SUPPLIER_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-RECEIVING_STAGING_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-WAREHOUSE_CAPACITY_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-POLICY_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-PHASE4_PRODUCTION_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,PHASE4_PRODUCTION_RISK,HIGH,PHASE4_FLAG,Production/BOM/MRP dependency risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-FRAME-MT-001-COST_RISK,SKU-COMP-FRAME-MT-001,UNKNOWN,UNKNOWN,COST_RISK,HIGH,COST_ENGINE,High or uncertain cost exposure.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-OVERSTOCK_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,OVERSTOCK_RISK,CRITICAL,INVENTORY_STATUS,Excess inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-DEAD_STOCK_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,DEAD_STOCK_RISK,CRITICAL,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-SUPPLIER_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,SUPPLIER_RISK,CRITICAL,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-RECEIVING_STAGING_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,RECEIVING_STAGING_RISK,CRITICAL,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-WAREHOUSE_CAPACITY_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,WAREHOUSE_CAPACITY_RISK,CRITICAL,WAREHOUSE_SLOTTING,Warehouse capacity risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-POLICY_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,POLICY_RISK,CRITICAL,RE_EVALUATION_ENGINE,Policy or parameter review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-PHASE4_PRODUCTION_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,PHASE4_PRODUCTION_RISK,CRITICAL,PHASE4_FLAG,Production/BOM/MRP dependency risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-ROAD-700C-COST_RISK,SKU-COMP-WHEEL-ROAD-700C,UNKNOWN,UNKNOWN,COST_RISK,CRITICAL,COST_ENGINE,High or uncertain cost exposure.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-OVERSTOCK_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,OVERSTOCK_RISK,CRITICAL,INVENTORY_STATUS,Excess inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-DEAD_STOCK_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,DEAD_STOCK_RISK,CRITICAL,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-SUPPLIER_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,SUPPLIER_RISK,CRITICAL,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-RECEIVING_STAGING_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,RECEIVING_STAGING_RISK,CRITICAL,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-WAREHOUSE_CAPACITY_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,WAREHOUSE_CAPACITY_RISK,CRITICAL,WAREHOUSE_SLOTTING,Warehouse capacity risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-POLICY_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,POLICY_RISK,CRITICAL,RE_EVALUATION_ENGINE,Policy or parameter review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-PHASE4_PRODUCTION_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,PHASE4_PRODUCTION_RISK,CRITICAL,PHASE4_FLAG,Production/BOM/MRP dependency risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-WHEEL-MT-29-COST_RISK,SKU-COMP-WHEEL-MT-29,UNKNOWN,UNKNOWN,COST_RISK,CRITICAL,COST_ENGINE,High or uncertain cost exposure.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,URGENT,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-TIRE-ROAD-700C-OVERSTOCK_RISK,SKU-COMP-TIRE-ROAD-700C,UNKNOWN,UNKNOWN,OVERSTOCK_RISK,HIGH,INVENTORY_STATUS,Excess inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-TIRE-ROAD-700C-DEAD_STOCK_RISK,SKU-COMP-TIRE-ROAD-700C,UNKNOWN,UNKNOWN,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-TIRE-ROAD-700C-SUPPLIER_RISK,SKU-COMP-TIRE-ROAD-700C,UNKNOWN,UNKNOWN,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-TIRE-ROAD-700C-RECEIVING_STAGING_RISK,SKU-COMP-TIRE-ROAD-700C,UNKNOWN,UNKNOWN,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-TIRE-ROAD-700C-WAREHOUSE_CAPACITY_RISK,SKU-COMP-TIRE-ROAD-700C,UNKNOWN,UNKNOWN,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,OVERSTOCK,,DELAY_NONURGENT_ORDER,USE_SELECTED_OPTIMIZED_SCENARIO,INVENTORY_PLANNER,True,POLICY_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE,ADVISORY_POLICY_SIGNAL; ADVISORY_SUPPLIER_SIGNAL; ADVISORY_WAREHOUSE_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
